City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
464,Hamilton,US,39.1834,-84.5333,61.32,91,100,4.61,overcast clouds
465,Erenhot,CN,43.6475,111.9767,27.01,46,100,6.67,overcast clouds
466,Nalut,LY,30.3333,10.85,60.13,52,17,11.99,few clouds
467,Voyvozh,RU,62.892,54.9635,24.4,97,99,3.53,overcast clouds
468,Dodoma,TZ,-6.1722,35.7395,69.55,71,45,8.41,scattered clouds
469,Santa Luzia,BR,-19.7697,-43.8514,75.34,87,75,10.36,broken clouds
470,Honningsvag,NO,70.9821,25.9704,33.55,100,75,2.3,light intensity drizzle
471,Atasu,KZ,48.6814,71.6433,24.4,90,100,12.77,overcast clouds
472,Kultuk,RU,51.7208,103.6956,20.44,84,100,4.5,overcast clouds
473,Nemuro,JP,43.3236,145.575,46.53,68,57,18.7,broken clouds
474,Zeewolde,NL,52.3333,5.4833,49.01,94,100,8.39,overcast clouds
475,Mahuva,IN,21.0914,71.7622,77.63,50,68,9.19,broken clouds
476,Port Macquarie,AU,-31.4333,152.9167,70.9,88,40,2.3,scattered clouds
477,Hirado,JP,33.3597,129.5531,65.86,64,0,4.61,clear sky
478,Broken Hill,AU,-31.95,141.4333,77.05,54,95,14.41,moderate rain
479,Union,US,40.6334,-74.2663,68.81,96,100,9.22,heavy intensity rain
480,Tommot,RU,58.9564,126.2925,-6.9,98,43,3.22,scattered clouds
481,Tarakan,ID,3.3,117.6333,78.3,89,20,3.44,few clouds
482,Zharkent,KZ,44.1628,80.0,35.76,48,41,2.68,scattered clouds
483,Kununurra,AU,-15.7667,128.7333,80.58,83,22,2.3,few clouds
484,Tshikapa,CD,-6.4167,20.8,67.6,96,70,2.39,broken clouds
485,La Estancia,MX,20.4167,-100.0667,79.52,20,0,9.82,clear sky
486,Ambon,ID,-3.6954,128.1814,78.24,15,40,5.75,scattered clouds
487,Villa Maria,AR,-32.4075,-63.2402,83.82,39,84,10.11,broken clouds
488,Pangkalanbuun,ID,-2.6833,111.6167,73.67,98,100,2.77,overcast clouds
489,Harper,LR,4.375,-7.7169,77.5,85,95,5.48,overcast clouds
490,Kintampo,GH,8.0563,-1.7306,75.31,72,94,2.93,overcast clouds
491,Tromso,NO,69.6496,18.957,35.62,87,75,2.3,light intensity shower rain
492,Contamana,PE,-7.3333,-75.0167,94.12,37,69,3.0,broken clouds
493,Nome,US,64.5011,-165.4064,15.87,74,0,6.91,clear sky
494,Vastseliina,EE,57.7303,27.2932,51.75,93,100,12.46,overcast clouds
495,San Jose,US,37.3394,-121.895,64.18,49,100,4.0,overcast clouds
496,Turayf,SA,31.6725,38.6637,59.25,63,0,13.8,clear sky
497,Shenjiamen,CN,29.9576,122.298,68.83,96,22,6.82,few clouds
498,Labuhan,ID,-6.8844,112.2051,79.05,83,100,5.3,moderate rain
499,Jalu,LY,29.0331,21.5482,66.43,40,48,7.78,scattered clouds
500,Quang Ngai,VN,15.1167,108.8,73.13,86,100,5.37,overcast clouds
501,Ambilobe,MG,-13.2,49.05,71.4,80,29,2.62,scattered clouds
502,Ladybrand,ZA,-29.1945,27.4574,55.69,81,84,4.03,broken clouds
503,Horta,PT,38.5333,-28.6333,59.02,76,40,9.22,scattered clouds
504,Vestmannaeyjar,IS,63.4427,-20.2734,46.22,82,98,20.65,overcast clouds
505,Paracuru,BR,-3.41,-39.0306,80.11,73,93,12.21,overcast clouds
506,Nandurbar,IN,21.3667,74.25,73.33,45,33,4.61,scattered clouds
507,Kedougou,SN,12.5579,-12.1743,79.38,73,0,4.61,clear sky
508,Romans-Sur-Isere,FR,45.0464,5.0562,57.56,89,100,1.7,overcast clouds
509,Los Llanos De Aridane,ES,28.6585,-17.9182,65.95,76,0,8.05,clear sky
510,Pingliang,CN,35.5392,106.6861,37.35,67,99,9.86,overcast clouds
511,Kaitangata,NZ,-46.2817,169.8464,56.1,65,100,4.81,overcast clouds
512,Gornoye Loo,RU,43.7129,39.6049,49.78,74,0,4.34,clear sky
513,Sasina,BA,44.7987,16.739,39.18,90,98,1.48,overcast clouds
514,Inhambane,MZ,-23.865,35.3833,75.76,86,23,6.13,few clouds
515,Paita,PE,-5.0892,-81.1144,66.25,79,93,19.73,overcast clouds
516,Nhulunbuy,AU,-12.2333,136.7667,81.21,83,40,0.0,scattered clouds
517,Mundo Nuevo,MX,18.7,-95.5,81.05,74,0,8.21,clear sky
518,San Cristobal,VE,7.7669,-72.225,73.58,94,83,2.62,light rain
519,Olinda,BR,-8.0089,-34.8553,80.33,74,40,6.91,scattered clouds
520,Svobodnyy,RU,51.4,128.1333,10.62,94,9,7.29,clear sky
521,Sambava,MG,-14.2667,50.1667,69.75,88,59,9.04,broken clouds
522,Sao Francisco,BR,-15.9486,-44.8644,72.43,77,62,3.74,light rain
523,Bulaevo,KZ,54.9056,70.4439,33.08,99,100,12.39,overcast clouds
524,Naze,JP,28.3667,129.4833,70.72,92,97,8.93,overcast clouds
525,Puerto Colombia,CO,10.9878,-74.9547,78.89,79,95,10.89,overcast clouds
526,Faanui,PF,-16.4833,-151.75,77.61,78,86,4.12,light rain
527,Norden,DE,53.6,7.2,51.78,97,68,13.96,broken clouds
528,Mezen,RU,65.8522,44.24,35.65,97,100,12.35,light rain
529,Simao,CN,22.7886,100.9748,53.06,89,33,0.98,scattered clouds
530,Balad,IQ,34.0164,44.1453,69.55,55,71,5.79,broken clouds
531,Redmond,US,47.674,-122.1215,50.09,67,100,1.99,overcast clouds
532,Gilgit,PK,35.9221,74.3087,29.93,56,0,4.23,clear sky
533,Maradi,NE,13.5,7.1017,79.9,22,84,10.09,broken clouds
534,Cam Ranh,VN,11.9214,109.1591,80.56,74,40,12.66,scattered clouds
535,Cortez,US,37.3489,-108.5859,42.03,37,0,12.66,clear sky
536,Oranjemund,NA,-28.55,16.4333,59.02,86,0,4.03,clear sky
537,Enkhuizen,NL,52.7,5.2833,50.0,90,99,5.99,overcast clouds
538,Okahandja,NA,-21.9833,16.9167,63.66,29,22,6.71,few clouds
539,Shar,KZ,49.5886,81.0453,24.93,91,100,5.37,overcast clouds
540,Acarau,BR,-2.8856,-40.12,79.72,75,78,18.41,broken clouds
541,Senanga,ZM,-16.1167,23.2667,70.07,80,100,2.71,overcast clouds
542,Lyngseidet,NO,69.5763,20.2189,33.8,98,100,2.84,light snow
543,Merauke,ID,-8.4667,140.3333,79.14,78,93,11.25,overcast clouds
544,Graciano Sanchez,MX,23.9167,-99.2833,88.81,46,48,4.34,scattered clouds
545,Eqbaliyeh,IR,35.3022,51.5358,55.22,33,94,2.39,overcast clouds
546,Juneau,US,58.3019,-134.4197,37.22,97,100,9.22,light rain
547,Lexington,US,37.9887,-84.4777,60.12,88,100,9.22,overcast clouds
548,Kutum,SD,14.2,24.6667,65.91,29,10,8.1,clear sky
549,Yuancheng,CN,36.652,107.7896,35.76,66,97,8.99,overcast clouds
550,Flin Flon,CA,54.7682,-101.865,12.88,74,100,5.86,overcast clouds
551,Waw,SS,7.7029,27.9953,75.04,31,98,2.77,overcast clouds
552,Asfi,MA,32.2994,-9.2372,65.89,82,0,3.85,clear sky
553,Verkhnevilyuysk,RU,63.4453,120.3167,-0.27,92,100,6.38,overcast clouds
554,Maniitsoq,GL,65.4167,-52.9,23.23,67,100,13.31,overcast clouds
555,El Penon,CO,8.9892,-73.9486,79.12,89,32,3.11,scattered clouds
556,Akyab,MM,20.15,92.9,71.82,77,1,7.67,clear sky
557,Qingyuan,CN,23.7,113.0333,69.78,80,0,0.74,light rain
558,Bosobolo,CD,4.1833,19.9,68.29,98,96,1.41,overcast clouds
559,Talnakh,RU,69.4865,88.3972,-9.56,94,41,6.51,scattered clouds
560,Fort Nelson,CA,58.8053,-122.7002,13.59,79,75,3.44,broken clouds
561,Vardo,NO,70.3705,31.1107,39.18,87,75,11.5,broken clouds
562,Sao Joao Da Barra,BR,-21.6403,-41.0511,78.89,92,38,12.73,scattered clouds
563,Freeport,US,40.6576,-73.5832,68.49,90,100,18.41,very heavy rain
564,Port Lincoln,AU,-34.7333,135.8667,62.35,90,100,16.17,moderate rain
565,Espanola,US,35.9911,-106.0806,46.96,31,2,3.0,clear sky
566,Yola,NG,9.2,12.4833,79.38,31,41,2.26,scattered clouds
567,Tsurugi,JP,36.45,136.6333,44.42,62,0,4.88,clear sky
568,Luang Prabang,LA,19.8856,102.1347,60.78,85,0,1.03,clear sky
569,Morganton,US,35.7454,-81.6848,67.73,96,100,1.99,drizzle
570,Tautira,PF,-17.7333,-149.15,77.79,76,52,4.25,broken clouds
571,Maymyo,MM,22.0333,96.4667,58.05,91,0,2.59,clear sky
572,Magistralnyy,RU,56.1725,107.4458,22.39,85,100,7.05,overcast clouds
573,Gat,IL,31.61,34.7642,68.4,72,0,4.16,clear sky
574,Nova Olinda Do Norte,BR,-3.8881,-59.0942,86.99,43,37,4.14,scattered clouds
575,Manzanillo,CU,20.3433,-77.1167,79.0,75,100,5.41,overcast clouds
576,Panama City,PA,8.9936,-79.5197,82.35,75,40,6.91,scattered clouds
577,Morehead,US,37.2711,-87.1764,57.94,71,44,8.01,scattered clouds
578,Peleduy,RU,59.6289,112.7406,22.66,92,100,13.38,light snow
579,Ust-Nera,RU,64.5667,143.2,-18.76,97,100,3.69,overcast clouds
580,Berlevag,NO,70.8578,29.0864,35.4,93,100,3.44,light intensity drizzle
581,Komsomolskiy,UZ,40.4272,71.7189,36.32,87,100,2.3,mist
582,Lazaro Cardenas,MX,17.9583,-102.2,82.63,69,6,8.05,clear sky
583,Xai-Xai,MZ,-25.0519,33.6442,73.24,92,92,6.4,overcast clouds
584,Husyatyn,UA,49.0726,26.2141,47.25,83,99,4.76,overcast clouds
585,Puerto Baquerizo Moreno,EC,-0.9,-89.6,72.59,83,75,12.66,broken clouds
586,Luau,AO,-10.7073,22.2247,65.01,98,100,3.22,light rain
587,Valparaiso,CL,-33.0393,-71.6273,64.04,72,75,10.36,broken clouds
588,Pontianak,ID,-0.0333,109.3333,75.18,100,100,2.3,overcast clouds
589,Arkansas City,US,37.062,-97.0384,40.62,41,100,18.41,overcast clouds
590,Barentu,ER,15.1139,37.5928,75.25,56,38,7.56,scattered clouds
591,Yala,TH,6.3333,101.25,73.27,96,100,2.17,overcast clouds
592,Jati,PK,24.3539,68.2671,76.44,30,5,2.42,clear sky
593,Uige,AO,-7.6087,15.0613,64.27,93,86,1.57,overcast clouds
594,Mandali,IQ,33.7499,45.5541,66.72,70,75,5.97,light rain
595,Tahoua,NE,14.8888,5.2692,82.38,32,49,0.0,scattered clouds
596,Codajas,BR,-3.8367,-62.0569,81.32,76,100,1.95,overcast clouds
597,Mambajao,PH,9.2504,124.7156,80.51,83,25,10.25,scattered clouds
598,Tessalit,ML,20.1986,1.0114,73.45,15,10,11.25,clear sky
599,Marsa Matruh,EG,31.3525,27.2453,66.4,52,40,6.91,scattered clouds
600,Kingman,US,35.1894,-114.053,57.74,26,35,8.01,scattered clouds
601,Zhangye,CN,38.9342,100.4517,32.0,58,8,5.84,clear sky
602,Verkhnyaya Sinyachikha,RU,57.976,61.6673,38.7,98,100,8.25,overcast clouds
603,Mackay,AU,-21.15,149.2,79.68,62,5,5.88,clear sky
604,Yabelo,ET,4.8833,38.0833,60.51,73,100,10.49,overcast clouds
605,Coahuayana,MX,18.7333,-103.6833,84.15,67,20,6.26,few clouds
606,Afsin,TR,38.2477,36.914,45.79,67,4,1.34,clear sky
607,Leeston,NZ,-43.7667,172.3,69.39,57,60,1.7,broken clouds
608,Skeldon,GY,5.8833,-57.1333,77.47,88,71,5.99,broken clouds
609,Rovaniemi,FI,66.5,25.7167,36.81,93,20,11.5,few clouds
610,Cap Malheureux,MU,-19.9842,57.6142,71.47,75,25,3.0,scattered clouds
611,Saint-Georges,GD,12.0564,-61.7485,80.28,83,75,19.57,light intensity shower rain
612,Khash,IR,28.2211,61.2158,58.55,36,99,2.06,overcast clouds
613,Am Timan,TD,11.0297,20.2827,77.92,28,12,3.87,few clouds
614,Biograd Na Moru,HR,43.9433,15.4519,60.76,61,61,4.47,broken clouds
615,Semey,KZ,50.4111,80.2275,26.78,83,92,8.3,overcast clouds
616,Balabac,PH,7.9868,117.0645,80.24,84,83,7.18,broken clouds
617,Qingdao,CN,36.0986,120.3719,64.0,100,75,8.95,light intensity drizzle
618,Brae,GB,60.3964,-1.353,52.92,83,85,24.47,overcast clouds
619,La Ronge,CA,55.1001,-105.2842,14.22,67,75,9.22,light snow
620,Najran,SA,17.4924,44.1277,65.05,36,0,1.95,clear sky
621,Punalur,IN,9.0,76.9333,72.59,96,100,0.65,overcast clouds
622,Nouakchott,MR,18.0858,-15.9785,75.13,58,83,10.92,broken clouds
623,Kosa,RU,59.9445,54.9977,36.7,99,100,5.1,overcast clouds
624,Orcopampa,PE,-15.2661,-72.3417,51.46,40,60,12.59,broken clouds
625,Emure,NG,7.4361,5.4593,73.83,86,94,1.92,overcast clouds
626,Caravelas,BR,-17.7125,-39.2481,75.61,83,75,8.68,broken clouds
627,Kieta,PG,-6.2167,155.6333,81.64,80,100,4.74,light rain
628,Vanavara,RU,60.34,102.2797,22.62,90,100,13.13,overcast clouds
629,Alta Floresta,BR,-9.8756,-56.0861,72.97,87,97,1.81,overcast clouds
630,Pangnirtung,CA,66.1451,-65.7125,1.4,71,20,5.75,few clouds
631,Kepno,PL,51.2784,17.9891,46.67,70,100,7.58,overcast clouds
632,Lardos,GR,36.0942,28.0157,62.42,54,0,4.36,clear sky
633,Griffith,US,41.5284,-87.4237,46.89,54,0,13.8,clear sky
634,Laguna,US,38.421,-121.4238,62.31,49,0,3.44,clear sky
635,Palimbang,PH,6.2106,124.1894,78.17,84,82,3.6,broken clouds
636,Katobu,ID,-4.9408,122.5276,76.1,92,81,2.04,broken clouds
637,Iringa,TZ,-7.7667,35.7,64.63,71,98,4.99,overcast clouds
638,Clarksdale,US,34.2001,-90.5709,62.58,77,75,13.8,broken clouds
639,Muros,ES,42.7762,-9.0603,53.1,93,0,6.64,clear sky
640,Doka,SD,13.5167,35.7667,75.43,50,59,8.88,light rain
641,San Juan,AR,-31.5375,-68.5364,72.77,44,83,19.17,broken clouds
642,Sisimiut,GL,66.9395,-53.6735,13.66,82,100,7.56,overcast clouds
643,Christchurch,NZ,-43.5333,172.6333,69.42,74,62,8.05,broken clouds
644,Porto San Giorgio,IT,43.1827,13.7934,57.99,84,78,12.55,broken clouds
645,Fairbanks,US,64.8378,-147.7164,24.93,88,0,0.0,clear sky
646,Angoche,MZ,-16.2325,39.9086,76.78,86,0,7.47,clear sky
647,Prado,BR,-17.3411,-39.2208,75.92,84,90,10.69,overcast clouds
648,Cienfuegos,CU,22.1461,-80.4356,81.73,66,1,7.47,clear sky
649,Hay River,CA,60.8156,-115.7999,17.58,67,75,13.8,broken clouds
650,Aruppukkottai,IN,9.5167,78.1,73.83,89,100,5.59,moderate rain
651,Mae Hong Son,TH,19.3003,97.9685,62.82,84,17,1.9,few clouds
652,San Joaquin,US,37.9333,-121.3011,60.98,50,0,0.0,clear sky
653,Carballo,ES,43.213,-8.691,58.51,88,0,3.47,clear sky
654,Tilichiki,RU,60.4667,166.1,13.05,90,100,8.3,overcast clouds
655,Vila Velha,BR,-20.3297,-40.2925,76.95,86,40,9.22,heavy intensity rain
656,Aksha,RU,50.2814,113.2867,16.0,79,4,3.67,clear sky
657,Assai,BR,-23.3733,-50.8414,73.26,80,93,4.7,overcast clouds
658,Lerwick,GB,60.1545,-1.1494,51.8,82,65,23.58,broken clouds
659,Viedma,AR,-40.8135,-62.9967,58.32,79,100,8.88,overcast clouds
660,Vila Do Maio,CV,15.1333,-23.2167,77.79,72,70,11.52,broken clouds
661,Wukari,NG,7.85,9.7833,79.59,58,100,3.62,overcast clouds
662,Chute-Aux-Outardes,CA,49.1168,-68.399,33.78,93,100,16.11,light snow
663,Severo-Yeniseyskiy,RU,60.3725,93.0408,20.32,90,100,11.95,overcast clouds
664,Beloha,MG,-25.1667,45.05,72.79,86,48,8.55,scattered clouds
665,Susanville,US,40.4163,-120.653,41.81,68,0,1.01,clear sky
666,Kushmurun,KZ,52.4503,64.6311,35.78,92,100,17.63,overcast clouds
667,Kunming,CN,25.0389,102.7183,48.13,81,0,8.95,clear sky
668,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,25.39,43,0,17.9,clear sky
669,Goundam,ML,16.4145,-3.6708,81.18,11,2,7.76,clear sky
670,Atambua,ID,-9.1061,124.8925,75.83,82,61,2.98,broken clouds
671,Axim,GH,4.8699,-2.2405,78.15,84,75,6.08,broken clouds
672,Knysna,ZA,-34.0363,23.0471,63.86,94,5,3.65,clear sky
673,Campo Maior,BR,-4.8278,-42.1686,88.16,44,99,3.49,overcast clouds
674,Marawi,PH,7.9986,124.2928,68.34,92,59,0.85,broken clouds
675,Gallup,US,35.5281,-108.7426,45.36,25,0,6.91,clear sky
676,Kayalpattinam,IN,8.5667,78.1167,78.73,76,97,2.17,overcast clouds
677,Mulchen,CL,-37.7167,-72.2333,58.86,87,97,4.12,overcast clouds
678,Loandjili,CG,-4.7561,11.8578,78.91,89,75,6.91,thunderstorm
679,Saint-Leu,RE,-21.15,55.2833,72.32,84,29,9.44,scattered clouds
680,Deputatskiy,RU,69.3,139.9,-15.38,98,95,2.77,overcast clouds
681,Walker,US,30.7335,-95.5669,65.53,94,100,5.75,thunderstorm with light rain
682,Verkh-Usugli,RU,52.7,115.1667,5.68,95,18,3.22,few clouds
683,Neuquen,AR,-38.9516,-68.0591,67.89,45,75,11.5,light rain
684,Nova Esperanca,BR,4.438,-61.1151,72.57,88,83,0.18,broken clouds
685,Ozinki,RU,51.1786,49.6769,37.96,69,80,14.0,broken clouds
686,Mwinilunga,ZM,-11.7358,24.4293,61.75,95,100,3.29,overcast clouds
687,Dubinino,RU,55.6192,89.0911,28.69,75,99,10.13,overcast clouds
688,Guiratinga,BR,-16.3494,-53.7583,73.47,81,98,5.41,overcast clouds
689,Hare Bay,CA,48.8499,-54.0148,33.19,81,97,4.34,overcast clouds
690,Victor Harbor,AU,-35.5667,138.6167,62.01,91,100,14.79,overcast clouds
691,Seoul,KR,37.5683,126.9778,58.44,97,20,4.61,mist
692,Belmonte,BR,-15.8631,-38.8828,75.61,84,94,8.08,overcast clouds
693,Noumea,NC,-22.2763,166.4572,79.0,99,99,12.26,overcast clouds
694,Slonim,BY,53.0867,25.3219,43.97,96,98,6.08,overcast clouds
